"","time","country","reported_cases","reported_cases_cumulative","predicted_infections_mean_cumulative","predicted_infections_lower_CI_95_cumulative","predicted_infections_higher_CI_95_cumulative","predicted_infections_mean","predicted_infections_lower_CI_95","predicted_infections_higher_CI_95_cumulative","reported_deaths","reported_deaths_cumulative","estimated_deaths_mean_cumulative","estimated_deaths_lower_CI_95_cumulative","estimated_deaths_higher_CI_95_cumulative","estimated_deaths_mean","estimated_deaths_lower_CI_95","estimated_deaths_higher_CI_95","mean_time_varying_reproduction_number_R(t)","time_varying_reproduction_number_R(t)_lower_CI_95","time_varying_reproduction_number_R(t)_higher_CI_95"
"184",2020-02-19,"Germany",0,0,106.705773370739,28.0137821983725,256.852469875729,21.3411546741479,5.6027564396745,51.3704939751459,0,0,0.000341458554407524,8.97296571916596e-05,0.000814242208576917,0.000261802189495181,6.87972827513156e-05,0.000624293608208417,4.31726544780415,3.50355071429088,5.43575438020421
"185",2020-02-20,"Germany",0,0,128.046928044887,33.616538638047,308.222963850875,21.3411546741479,5.6027564396745,51.3704939751459,0,0,0.00108067999927548,0.000283984819291261,0.00257698996852318,0.00073922144486796,0.000194255162099602,0.00176274775994626,4.31726544780415,3.50355071429088,5.43575438020421
"186",2020-02-21,"Germany",0,0,174.457837107511,49.7550610608921,405.556148762677,46.4109090626236,16.138522422845,97.3331849118019,0,0,0.00278122662955439,0.00073086033083945,0.00663211415900679,0.00170054663027891,0.000446875511548189,0.00405512419048361,4.31725920707839,3.50353801337226,5.43575145616512
"187",2020-02-22,"Germany",0,0,231.161662331081,69.8337234573922,523.714700792416,56.7038252235698,20.0786623965002,118.158552029739,0,0,0.00614085032165377,0.00161375711547543,0.0146432736397226,0.00335962369209938,0.000882896784635976,0.00801115948071585,4.31725691892813,3.50353406369016,5.43575004536462
"188",2020-02-23,"Germany",0,0,302.674504095387,96.5225345045318,668.975192681774,71.5128417643062,26.6888110471395,145.260491889358,0,0,0.0120510138379563,0.00316850845078789,0.0287289728455937,0.00591016351630257,0.00155475133531246,0.0140856992058711,4.31725412125708,3.50352928345683,5.43574828793832
"189",2020-02-24,"Germany",0,0,394.605076963702,132.893104964021,849.749252590894,91.9305728683152,36.3705704594889,180.77405990912,0,0,0.0216914181788649,0.00571399265424848,0.0516614071626747,0.00964040434090852,0.00254548420346059,0.022932434317081,4.31725058536603,3.50352342116348,5.43574594699357
"190",2020-02-25,"Germany",0,0,513.514273776237,182.844564427225,1077.10363982239,118.909196812535,49.951459463204,227.354387231497,0,0,0.0364138559943641,0.00963129790887972,0.0865445992331074,0.0147224378154992,0.00391730525463124,0.0348831920704327,4.31724602781583,3.50351614888999,5.43574273502541
"191",2020-02-26,"Germany",2,2,667.551211761232,250.75958650735,1362.92115510444,154.036937984995,67.9150220801257,285.817515282046,0,0,0.0579765026350497,0.0154445164504065,0.137288016664078,0.0215626466406856,0.00581321854152675,0.050743417430971,4.31724011659936,3.50350708703254,5.43573830135613
"192",2020-02-27,"Germany",4,6,867.197224689685,343.322646022048,1724.07483400154,199.646012928453,92.5630595146975,361.153678897108,0,0,0.0883687790390167,0.0237904765895344,0.208152854556559,0.030392276403967,0.00834596013912792,0.0708648378924809,4.31723243813503,3.50349578234074,5.43573218069028
"193",2020-02-28,"Germany",26,32,1126.08256828283,469.264369463726,2182.53592501367,258.885343593143,125.941723441678,458.461091012124,0,0,0.130234292304099,0.0355973834445157,0.304466641868412,0.0418655132650823,0.0118069068549813,0.096313787311853,4.31722245882684,3.50348167789422,5.43572373470256
"194",2020-02-29,"Germany",10,42,1461.97412734534,639.436959867181,2759.97291513555,335.891559062514,170.172590403456,577.436990121882,0,0,0.186986523202833,0.0521961698455737,0.43272886713346,0.0567522308987343,0.016598786401058,0.128262225265048,4.31720948270955,3.50346408124888,5.43571208210449
"195",2020-03-01,"Germany",54,96,1898.0426176122,870.517135729274,3491.8587280382,436.068490266856,231.080175862093,731.885812902645,0,0,0.262848388314769,0.0751633644016833,0.600742096476192,0.0758618651119353,0.0229671945561096,0.168013229342732,4.31719259997363,3.50344212872488,5.4356960061889
"196",2020-03-02,"Germany",18,114,2464.51904835989,1184.36405856139,4414.42648073948,566.476430747688,313.846922832115,922.567752701288,0,0,0.363229204058521,0.107060783033369,0.817935576254619,0.100380815743753,0.0318974186316856,0.217193479778427,4.31717062066234,3.50341474260542,5.43567382799629
"197",2020-03-03,"Germany",28,142,3200.86796887589,1612.21335616051,5587.81971626425,736.348920516008,427.849297599122,1173.39323552477,0,0,0.495313480967446,0.151379713194256,1.09706438885546,0.132084276908924,0.0443189301608874,0.279128812600842,4.31714198771899,3.5033805782511,5.43564323116848
"198",2020-03-04,"Germany",39,181,4158.64001138509,2183.03383740656,7077.0567226042,957.772042509197,570.820481246053,1489.23700633995,0,0,0.668095140375973,0.212579310426099,1.4559459513871,0.172781659408527,0.0611995972318426,0.358881562531638,4.31710466256065,3.50333795818325,5.43560102013384
"199",2020-03-05,"Germany",66,247,5405.21711990495,2947.41433543647,8990.36521014314,1246.57710851986,764.380498029908,1913.30848753895,0,0,0.893335314681116,0.296484918296964,1.91424750846552,0.225240174305143,0.0839056078708651,0.458301557078425,4.31705597443417,3.50328478981841,5.43554278644551
"200",2020-03-06,"Germany",138,385,6954.73907885997,3955.52608513336,11260.656241356,1549.52195895502,1008.11174969689,2270.29103121282,0,0,1.18654687676626,0.412344648911903,2.49852379052101,0.293211562085142,0.115859730614939,0.584276282055488,4.1384386958682,3.32915680866972,5.28978880382434
"201",2020-03-07,"Germany",284,669,8967.73728172153,5297.61676162133,14153.5190890287,2012.99820286156,1342.09067648797,2892.86284767273,0,0,1.56763300182176,0.571131735782778,3.23918321195391,0.381086125055502,0.158787086870875,0.740659421432899,4.13836302730891,3.32908052635658,5.28973051183903
"202",2020-03-08,"Germany",163,832,11572.1046729325,7075.30407511983,17853.7086727693,2604.36739121096,1777.6873134985,3700.18958374063,0,0,2.06236495724796,0.788956340135328,4.17342129637851,0.494731955426197,0.21782460435255,0.934238084424601,4.13826447617964,3.32898578845436,5.28965084581854
"203",2020-03-09,"Germany",55,887,14936.8477895333,9408.67815374841,22612.720812644,3364.74311660085,2333.37407862858,4759.01213987469,0,0,2.70439012001814,1.08906745810353,5.35389625405856,0.642025162770187,0.300111117968198,1.18047495768005,4.13813660345046,3.32886858906081,5.28954175558041
"204",2020-03-10,"Germany",237,1124,19284.5685163764,12456.1112308528,28817.8319762241,4347.72072684308,3047.43307710442,6205.11116358009,2,2,3.53702985493575,1.49854999941128,6.83714992806882,0.832639734917605,0.409482541307756,1.48325367401025,4.13797088678259,3.32872387290773,5.28939226931709
"205",2020-03-11,"Germany",157,1281,24905.9058240547,16408.9083102366,36830.0502580239,5621.33730767829,3952.79707938379,8012.21828179983,0,2,4.61593364639452,2.05525614294128,8.70190125642557,1.07890379145877,0.55670614353,1.86475132835675,4.13775608016341,3.32854528083629,5.28918740491235
"206",2020-03-12,"Germany",271,1552,31668.6039390505,21359.897662656,46113.2453327448,6762.69811499577,4950.98935241943,9283.19507472084,1,3,6.01308435920713,2.8093058613482,11.0449426854013,1.39715071281261,0.754049718406923,2.34304142897568,3.86533679769832,3.11941804136273,4.84609686108622
"207",2020-03-13,"Germany",802,2354,40378.7075990486,27741.4648194223,58261.4592771989,8710.10365999813,6381.56715676627,12148.2139444542,2,5,7.82095580818114,3.83248096783972,13.9640294836921,1.80787144897401,1.02317510649151,2.91908679829089,3.86502440863987,3.11919818699166,4.84552670309558
"208",2020-03-14,"Germany",693,3047,50900.2447483943,35779.8501047774,71975.3740889605,10521.5371493457,8038.38528535511,13713.9148117615,0,5,10.1584729073887,5.21194637943836,17.6437355697967,2.33751709920751,1.37946541159865,3.67970608610455,3.66038818569468,2.9796441169753,4.38110205469159
"209",2020-03-15,"Germany",733,3780,64267.7934742416,46003.4393455538,89437.3681664125,13367.5487258473,10223.5892407764,17461.994077452,3,8,13.1780181594833,7.06930342350096,22.2469812209221,3.01954525209461,1.8573570440626,4.60324565112544,3.65992889579988,2.97930961889558,4.3806181753302
"210",2020-03-16,"Germany",1043,4823,81148.674606397,58885.0369473946,111510.36924281,16880.8811321553,12881.5976018408,22073.0010763973,4,12,17.074123620359,9.56635669066996,28.0071026224235,3.89610546087577,2.497053267169,5.76012140150134,3.65934451068606,2.97890310828287,4.37993463653825
"211",2020-03-17,"Germany",1174,5997,102416.94096268,74972.9421485464,139548.085963335,21268.266356283,16087.9052011518,28037.7167205254,1,13,22.0921823921415,12.8979930367317,35.2419590410092,5.01805877178245,3.33163634606169,7.23485641858568,3.65860517816303,2.9784123285432,4.37900210635557
"212",2020-03-18,"Germany",1144,7141,129203.356880494,94963.4989468596,175349.257086554,26786.4159178136,19990.5567983132,35801.1711232193,0,13,28.541851217405,17.3267092198035,44.2979142057356,6.44966882526351,4.42871618307188,9.05595516472649,3.65767182655653,2.97782067910727,4.37778008947393
"213",2020-03-19,"Germany",1042,8183,162947.770883221,119528.844462182,221216.416403218,33744.4140027271,24565.3455153221,45867.1593166633,0,13,36.8100864990088,23.1995096200689,55.6222963100745,8.26823528160379,5.87280040026535,11.3243821043389,3.6564939053981,2.97710749607747,4.3761787537997
"214",2020-03-20,"Germany",5940,14123,205471.596187801,149683.53431036,280374.610092131,42523.82530458,30154.6898481788,59158.1936889135,30,43,47.3809894165986,30.936070285916,69.7057807376763,10.5709029175899,7.73656066584714,14.0834844276018,3.65500696544257,2.97624774466785,4.37408063321454
"215",2020-03-21,"Germany",4049,18172,259074.415668168,186720.053335275,356585.310701261,53602.8194803672,37036.5190249144,76210.7006091293,2,45,60.8591370018828,41.1032431859389,87.2405109699547,13.4781475852841,10.1671729000229,17.5347302322785,3.65312933271747,2.97515172660052,4.37133211568721
"216",2020-03-22,"Germany",3276,21448,272925.966313634,197702.839399289,374152.12536265,13851.5506454665,10982.7860640144,17566.8146613894,22,67,78.0034043296669,54.3150041618845,109.064455181837,17.1442673277841,13.2117609759457,21.8239442118819,0.756307079805373,0.649440335774359,0.865083441278374
"217",2020-03-23,"Germany",3311,24759,289619.38213064,210831.554460936,395461.894787827,16693.4158170056,13128.7150616468,21309.7694251767,27,94,99.7597238618875,71.4782414808747,136.241064456556,21.7563195322206,17.1632373189901,27.1766092747193,0.756181738552967,0.649334386846045,0.864936941931525
"218",2020-03-24,"Germany",4438,29197,307945.571974377,225141.771438681,418958.873176197,18326.1898437376,14310.2169777452,23496.9783883702,32,126,127.299328969963,93.6892152976653,170.183956506542,27.539605108075,22.2109738167906,33.9428920499861,0.75603076508188,0.649206955115109,0.86476606283911
"219",2020-03-25,"Germany",2342,31539,326847.797520452,239899.734142988,443292.56048021,18902.2255460743,14757.9627043067,24333.6873040137,23,149,161.98603464429,122.105677182078,212.26728626906,34.6867056743276,28.4164618844126,42.0833297625179,0.755865043700317,0.649067864843004,0.864580770501632
"220",2020-03-26,"Germany",4954,36493,345667.751117834,254621.094568004,467490.050367624,18819.953597382,14721.360425016,24197.4898874132,49,198,205.328538569101,158.036243211002,264.308253256149,43.3425039248106,35.9305660289236,52.040966987089,0.755694082241938,0.648925727903575,0.864389552117792
"221",2020-03-27,"Germany",5780,42273,364058.093584813,269012.584266211,491111.593719184,18390.3424669791,14391.4896982069,23621.54335156,55,253,258.834247971762,202.677780625133,328.107776438781,53.5057094026611,44.6415374141315,63.7995231826325,0.755523800969365,0.648785941479851,0.864197595968716
"222",2020-03-28,"Germany",6294,48567,381862.454550874,282945.679679003,513951.465555905,17804.3609660613,13933.0954127926,22839.8718367209,72,325,323.873797544745,257.183842973524,405.50136398593,65.0395495729835,54.5060623483911,77.3935875471485,0.755357322798612,0.648651348852444,0.864007603770734
"223",2020-03-29,"Germany",3965,52532,399027.04196622,296375.93772056,535926.828656255,17164.5874153454,13430.2580415568,21975.3631003509,64,389,401.586491856326,322.169700528654,497.91482429363,77.7126943115808,64.9858575551295,92.4134603077,0.755196054470568,0.648523190617078,0.863820799207056
"224",2020-03-30,"Germany",4751,57283,415547.380661099,309297.280786646,557088.941810628,16520.3386948797,12921.343066086,21162.1131543723,66,455,492.856339669715,398.50177979093,606.782964995332,91.2698478133889,76.3320792622759,108.868140701702,0.755040481931268,0.64840182464941,0.863637640814365
"225",2020-03-31,"Germany",4615,61898,431439.917328259,321690.30767803,577423.392138431,15892.5366671601,12393.0268913835,20334.4503278032,128,583,598.064052505098,486.554371044222,732.350539315338,105.207712835383,88.0525912532919,125.567574320006,0.754890649011282,0.648287172666439,0.8634582352177
"226",2020-04-01,"Germany",5453,67351,446728.360354055,333521.849864492,597072.801512336,15288.4430257954,11831.5421864621,19649.4093739054,149,732,717.376174165765,586.450165410826,874.904622844545,119.312121660667,99.8957943666048,142.554083529207,0.754746412256051,0.648178966523271,0.863282547813244
"227",2020-04-02,"Germany",6156,73507,461437.797593274,344815.607804529,616121.950256169,14709.4372392191,11293.7579400369,19049.1487438327,140,872,850.392369356444,697.45172626887,1033.97185246092,133.016195190678,111.001560858043,159.06722961638,0.754607563298871,0.6480768717544,0.863110498497007
"228",2020-04-03,"Germany",6174,79681,475592.529242596,355591.76047044,634522.421347783,14154.7316493225,10776.1526659112,18400.4710916136,145,1017,996.797465265209,819.340754168646,1209.35449918326,146.405095908765,121.889027899776,175.382646722333,0.754473881427141,0.647980543755289,0.8629419996368
"229",2020-04-04,"Germany",6082,85763,489215.491672029,365880.533437078,652409.322546373,13622.9624294328,10288.7729666383,17886.9011985902,141,1158,1155.76121653326,951.827769568441,1399.99982559069,158.963751268048,132.487015399795,190.645326407433,0.754345152873032,0.647889650210172,0.862776968154073
"230",2020-04-05,"Germany",5936,91699,502328.265762106,375665.974429951,669788.079939528,13112.7740900768,9785.44099287263,17378.7573931553,184,1342,1326.01229109536,1093.85535681841,1603.78145403676,170.251074562104,142.027587249972,203.781628446072,0.754221175894428,0.64780387810066,0.862615327507354
"231",2020-04-06,"Germany",3677,95376,514951.242381092,384948.797243504,686698.076815211,12622.9766189861,9282.82281355336,16909.9968756831,92,1434,1506.51010074042,1244.89062980217,1819.60465037593,180.497809645055,151.035272983761,215.823196339169,0.754101760660042,0.647722934448498,0.86245700656114
"232",2020-04-07,"Germany",3834,99210,527103.78982252,393749.437916524,703112.165899534,12152.5474414274,8800.64067302012,16414.0890843228,173,1607,1696.03802968392,1403.81005999232,2045.63445473242,189.527928943506,158.919430190145,226.029804356484,0.753986727754437,0.647646544964084,0.862301938016399
"233",2020-04-08,"Germany",4003,103213,538804.382562959,402116.367573828,719036.326656888,11700.5927404395,8366.92965730335,15924.1607573543,254,1861,1893.12571924097,1569.56469218696,2279.6129879189,197.087689557051,165.75463219464,233.978533186487,0.753875906681137,0.647574452295339,0.862150057199369
"234",2020-04-09,"Germany",4974,108187,550070.691727071,410044.462818021,734491.690344126,11266.309164112,7928.09524419309,15455.3636872381,246,2107,2096.46339447385,1741.32932434143,2520.27679014669,203.337675232873,171.764632154467,240.663802227783,0.753769134719728,0.647506414446623,0.862001205602709
"235",2020-04-10,"Germany",5323,113510,560919.648023688,417562.987022703,749487.413551768,10848.9562966171,7518.52420468199,14995.7232076416,266,2373,2304.86614994015,1918.1899347143,2766.11809493577,208.402755466304,176.860610372877,245.841304789083,0.753666256128752,0.647442203482219,0.861855332663595
"236",2020-04-11,"Germany",4133,117643,571367.487473317,424684.536650018,764133.356870205,10447.839449629,7121.54962731513,14645.9433184366,171,2544,2516.92795571265,2099.14382575784,3015.01310710697,212.061805772502,180.953891043534,248.895012171199,0.75356712159564,0.647381604476606,0.861712466842961
"237",2020-04-12,"Germany",2821,120464,581429.787174293,431432.871076819,778404.815221407,10062.2997009763,6748.33442680164,14271.4583512025,129,2673,2731.3571574838,2282.90116732396,3265.35806857269,214.42920177115,183.757341566119,250.344961465721,0.753471587840228,0.647324414643585,0.861572549014037
"238",2020-04-13,"Germany",2537,123001,591121.495498967,437836.674168615,792285.895344917,9691.70832467352,6403.80309179516,13881.0801235098,126,2799,2947.18665394476,2468.60343236548,3516.55617411502,215.829496460955,185.702265041526,251.198105542334,0.753379517306661,0.647270442586595,0.861435521106043
"239",2020-04-14,"Germany",2082,125083,600456.959134269,443906.815638662,805843.853283083,9335.46363530167,6070.14147004725,13557.9579381658,170,2969,3163.23618994774,2655.07394277117,3767.34163866825,216.049536002986,186.470510405691,250.785464553229,0.7532907779043,0.647219507630705,0.861301326077608
"240",2020-04-15,"Germany",2486,127569,609449.948196919,449663.884670515,819133.53027916,8992.98906265026,5757.0690318535,13289.6769960778,285,3254,3378.5159118157,2841.6190188869,4016.05519943784,215.279721867953,186.545076115727,248.713560769587,0.753205242776111,0.647171439211985,0.861169907900221
"241",2020-04-16,"Germany",2866,130435,618113.680011498,455101.856897929,832088.114195845,8663.73181457952,5437.97222741352,12954.5839166844,315,3569,3592.4206944919,3027.19157298614,4262.11141699217,213.904782676206,185.572554099238,246.056217554335,0.753122790083594,0.647124034246533,0.861041211545008
"242",2020-04-17,"Germany",3380,133815,626460.841819438,460246.150846599,844739.985306939,8347.16180793989,5144.29394867063,12651.8711110938,299,3868,3804.02975037695,3211.21595046662,4504.98664070086,211.609055885043,184.024377480482,242.875223708689,0.753043302803078,0.647074040089712,0.860915182970213
"243",2020-04-18,"Germany",3609,137424,634503.612540017,465107.434944294,857110.2267281,8042.77072057923,4861.2840976942,12370.2414211615,242,4110,4012.83292154591,3392.97432368814,4744.34133693077,208.803171168967,181.758373221521,239.354696229908,0.752966668531034,0.647026860786451,0.860791769108538
"244",2020-04-19,"Germany",2458,139882,642253.683643097,469727.926903073,869186.68076853,7750.07110307913,4620.49195877904,12076.4540404303,184,4294,4218.3576888641,3572.29171594158,4979.38770766506,205.524767318188,179.317392253436,235.04637073429,0.752892779297371,0.646982338141845,0.860670917854192
"245",2020-04-20,"Germany",1775,141657,649722.279170764,474089.66858934,880975.19889236,7468.59552766784,4361.741686267,11788.5181238295,110,4404,4420.06576706842,3748.08789322301,5210.02831227575,201.708078204316,175.796177281435,230.640604610693,0.752821531386211,0.646940322819249,0.860552578049715
"246",2020-04-21,"Germany",1785,143442,656920.174938353,478206.360910687,892482.359339784,7197.89576758902,4116.69232134693,11507.1604474241,194,4598,4617.42465084101,3919.49164660036,5436.33256059113,197.35888377259,171.403753377348,226.30424831538,0.752752825163853,0.646900673847935,0.860436699472658
"247",2020-04-22,"Germany",2237,145679,663857.716944066,482091.157090661,903727.019930789,6937.54200571206,3884.79617997438,11244.6605910046,281,4879,4810.25122495846,4086.49120441103,5658.12692649195,192.826574117456,166.999557810669,221.794365900813,0.752686564913656,0.646863258157661,0.860323232822219
"248",2020-04-23,"Germany",2352,148031,670544.839016583,485760.206971827,914690.561498665,6687.12207251722,3669.04988116621,10963.5415678765,215,5094,4998.12916905034,4248.94181496157,5874.70782459529,187.877944091879,162.450610550537,216.580898103339,0.75262265867763,0.646827950138743,0.860212129705855
"249",2020-04-24,"Germany",2337,150368,676991.07973011,489236.85679356,925387.11567213,6446.24071352698,3476.64982173234,10696.5541734654,227,5321,5181.13269927052,4406.74177823272,6086.83726215968,183.003530220182,157.799963271149,212.129437564397,0.752561018104462,0.646794631226287,0.860103342625931
"250",2020-04-25,"Germany",2055,152423,683205.598615987,492520.977179323,935816.350755711,6214.51888587679,3284.12038576299,10429.2350835808,179,5500,5359.17692477146,4559.29616087586,6294.89678842145,178.044225500941,152.554382643144,208.059526261767,0.752501558303767,0.646763189507296,0.859996824966402
"251",2020-04-26,"Germany",1737,154160,689197.191699374,495619.713847315,945973.332016648,5991.59308338719,3098.7366679928,10156.9812609368,140,5640,5532.1159840218,4706.54812160398,6498.84755040009,172.939059250331,147.251960728118,203.950761978642,0.752444197706288,0.646733519349438,0.859892530979549
"252",2020-04-27,"Germany",1018,155178,694974.306388663,498550.262902469,955870.234179775,5777.11468928909,2930.54905515392,9896.90216312696,110,5750,5699.78182320411,4847.9529447493,6697.68745313476,167.665839182319,141.404823145321,198.839902734668,0.752388857929839,0.646705521050317,0.859790415772777
"253",2020-04-28,"Germany",1144,156322,700545.05574431,501318.296734101,965548.325118052,5570.74935564768,2768.03383163214,9678.09093827704,163,5913,5862.31873348014,4983.89641503298,6892.23067006781,162.536910276027,135.94347028368,194.543216933048,0.752335463650737,0.646679100506127,0.859690435295488
"254",2020-04-29,"Germany",1304,157626,705917.232152802,503929.226030801,974996.495516088,5372.17640849135,2610.92929669951,9448.17039803623,202,6115,6019.73465419959,5114.35096196033,7083.01152387499,157.415920719445,130.454546927352,190.78085380718,0.75228394248051,0.646654168898662,0.859592546326016
"255",2020-04-30,"Germany",1478,159104,711098.320430454,506397.015361186,984237.934202196,5181.0882776517,2467.78933038498,9241.43868610727,173,6288,6172.05915583614,5239.18086538851,7269.51080847351,152.324501636558,124.829903428183,186.499284598522,0.75223422484767,0.646630642399661,0.859496706458661
"256",2020-05-01,"Germany",0,159104,716095.510380794,508729.719435881,993267.40319123,4997.18995034018,2332.70407469528,9029.46898903406,0,6288,6319.40150351202,5358.67330958379,7452.2843288426,147.342347675873,119.492444195271,182.773520369086,0.752186243884335,0.64660844189156,0.859402874090791
"257",2020-05-02,"Germany",2584,161688,720915.708828308,510936.130525285,1002079.58963555,4820.19844751459,2206.4110894042,8812.18644432019,287,6575,6461.77871733521,5472.52212164139,7630.91360220518,142.377213823196,113.848812057603,178.629273362583,0.75213993531751,0.646587492703756,0.859311008410054
"258",2020-05-03,"Germany",793,162481,725565.551150429,513017.713842675,1010686.27763236,4649.84232212038,2081.58331739004,8606.68799681351,74,6649,6599.27814497417,5580.87481722055,7806.01303433131,137.499427638959,108.352695579164,175.099432126128,0.752095237364828,0.64656772436352,0.859221069381678
"259",2020-05-04,"Germany",679,163160,730051.412328752,514986.28434886,1019121.66212679,4485.86117832349,1968.57050618472,8435.38449443083,43,6692,6732.15740468384,5684.14883444026,7977.3153157872,132.879259709669,103.274017219711,171.30228145589,0.752052090634577,0.646549070360775,0.859133017735869
"260",2020-05-05,"Germany",685,163845,734379.417539636,516847.123564657,1027389.13526863,4328.00521088334,1860.83921579658,8267.47314183525,139,6831,6860.42528083602,5782.46863810344,8144.9549715267,128.26787615218,98.3198036631762,167.639655739509,0.752010438029826,0.646531467925965,0.859046814955327
"261",2020-05-06,"Germany",1037,164882,738555.452303481,518606.428040368,1035449.9392661,4176.03476384575,1759.3044757114,8060.80399747186,165,6996,6984.2579815728,5875.65108440448,8309.14777425994,123.832700736777,93.1824463010379,164.192802733236,0.751970224656492,0.646514857820304,0.858962423262859
"262",2020-05-07,"Germany",1194,166076,742585.172211247,520269.257703381,1043335.84309161,4029.71990776542,1662.82966301245,7885.90382550397,123,7119,7103.80342245588,5964.12535883811,8469.92607119353,119.545440883086,88.4742744336361,160.778296933594,0.751931397735178,0.646499184137712,0.858879805609121
"263",2020-02-09,"Spain",0,0,56.6550633397249,16.4896015750266,131.321532439775,56.6550633397249,16.4896015750266,131.321532439775,0,0,5.66550633397249e-14,1.64896015750266e-14,1.31321532439775e-13,5.66550633397249e-14,1.64896015750266e-14,1.31321532439775e-13,4.8391468169165,4.06771153692617,5.81260377866021
"264",2020-02-10,"Spain",1,1,113.31012667945,32.9792031500531,262.64306487955,56.6550633397249,16.4896015750266,131.321532439775,0,0,6.04778968866137e-07,1.85854462355451e-07,1.39065176173349e-06,6.04778912211074e-07,1.8585444586585e-07,1.39065163041196e-06,4.8391468169165,4.06771153692617,5.81260377866021
"265",2020-02-11,"Spain",0,1,169.965190019175,49.4688047250797,393.964597319325,56.6550633397249,16.4896015750266,131.321532439775,0,0,2.35863776328869e-05,7.24832340525773e-06,5.42354137173878e-05,2.29815986640208e-05,7.06246894290228e-06,5.28447619556543e-05,4.8391468169165,4.06771153692617,5.81260377866021
"266",2020-02-12,"Spain",0,1,226.6202533589,65.9584063001063,525.2861297591,56.6550633397249,16.4896015750266,131.321532439775,0,0,0.000185667126105455,5.70573148973054e-05,0.000426930050667792,0.000162080748472568,4.98089914920477e-05,0.000372694636950404,4.8391468169165,4.06771153692617,5.81260377866021
"267",2020-02-13,"Spain",0,1,283.275316698625,82.4480078751329,656.607662198875,56.6550633397249,16.4896015750266,131.321532439775,0,0,0.000795889048526428,0.000244584450775948,0.00183009754575346,0.000610221922420973,0.000187527135878642,0.00140316749508566,4.8391468169165,4.06771153692617,5.81260377866021
"268",2020-02-14,"Spain",0,1,339.93038003835,98.9376094501594,787.92919463865,56.6550633397249,16.4896015750266,131.321532439775,0,0,0.00251890416941578,0.000774083767047753,0.00579206404079712,0.00172301512088935,0.000529499316271805,0.00396196649504366,4.8391468169165,4.06771153692617,5.81260377866021
"269",2020-02-15,"Spain",0,1,479.5902201716,149.391806646068,1075.22257257853,139.659840133251,50.4541971959085,287.293377939876,0,0,0.00648262516004715,0.00199217380525253,0.0149063948265171,0.00396372099063138,0.00121809003820478,0.00911433078571996,4.83911316386918,4.06765755001446,5.81259052315711
"270",2020-02-16,"Spain",0,1,651.588661274119,212.602951889674,1426.40259574356,171.998441102519,63.2111452436065,351.18002316503,0,0,0.0143135835581316,0.00439881535130315,0.0329127945062285,0.00783095839808445,0.00240664154605062,0.0180063996797115,4.83909923123103,4.0676380579457,5.81258368418652
"271",2020-02-17,"Spain",0,1,873.529838854787,297.736685548565,1868.81611210456,221.941177580668,85.1337336588906,442.413516361005,0,0,0.028096028926275,0.00863858119553607,0.0645892007142779,0.0137824453681434,0.00423976584423292,0.0316764062080494,4.83908206313706,4.06761426558629,5.81257511769381
"272",2020-02-18,"Spain",0,1,1166.91337250205,415.70722559129,2440.82584580437,293.38353364726,117.970540042725,572.009733699811,0,0,0.0506156414730438,0.0155905467954542,0.116258368453251,0.0225196125467687,0.00695196559991808,0.0516691677389732,4.83905987585591,4.06758434362879,5.81256353429638
"273",2020-02-19,"Spain",0,1,1557.2527857888,580.244639644021,3178.69098986318,390.339413286755,164.537414052731,737.865144058809,0,0,0.0851276978826535,0.0263225638102498,0.195163712365086,0.0345120564096098,0.0107320170147956,0.0789053439118344,4.83903049212583,4.06754602024748,5.81254736587087
"274",2020-02-20,"Spain",0,1,2077.12846019866,811.731112544718,4136.9542054366,519.875674409862,231.486472900697,958.263215573421,0,0,0.135979649955815,0.042328254161721,0.310719326426755,0.050851952073162,0.0160056903514712,0.115555614061669,4.83899132453918,4.06749665797309,5.8125246676645
"275",2020-02-21,"Spain",0,1,2769.65291947268,1136.58502145089,5376.29431470595,692.524459274015,324.85390890617,1239.34010926935,0,0,0.208299009985932,0.065502424913878,0.473572410551419,0.0723193600301163,0.023174170752157,0.162853084124665,4.8389390619365,4.06743301506727,5.81249280766384
"276",2020-02-22,"Spain",0,1,3692.40468056565,1588.70589207268,6975.0739921637,922.751761092965,452.120870621787,1598.77967745775,0,0,0.309105788944049,0.0985621146136889,0.697850944786805,0.100806778958118,0.0330596896998108,0.224278534235386,4.83886931358663,4.06735096588672,5.81244810939271
"277",2020-02-23,"Spain",0,1,4922.38125165757,2220.91027906223,9041.72346261068,1229.97657109193,632.204386989555,2066.64947044698,0,0,0.447744780489717,0.145282906157291,1.00175896641586,0.138638991545667,0.0467207915436024,0.303908021629054,4.83877620391968,4.06724520133191,5.81238541089149
"278",2020-02-24,"Spain",0,1,6562.55471514706,3102.71524508444,11716.0464083011,1640.17346348949,881.804966022209,2674.32294569046,0,0,0.636276879081586,0.210876861574335,1.40866354846822,0.188532098591869,0.0655939554170438,0.406904582052357,4.8386518605998,4.06710887584823,5.81229746693815
"279",2020-02-25,"Spain",1,2,8750.65852057524,4332.08268785616,15193.5914603441,2188.10380542819,1229.36744277172,3477.54505204292,0,0,0.890614682898918,0.303016731686298,1.94550728574729,0.254337803817332,0.0921398701119626,0.536843737279076,4.83848573527656,4.06693316382235,5.81217411350351
